2026-04-08 15:19:31,702 | Agent: AGENT-DR01 | Status: SUCCESS | User record #1 padha
2026-05-01 12:35:20,758 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 72 to /api/logs
2026-05-01 12:35:20,764 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 73 to /api/logs
2026-05-01 12:35:20,770 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 74 to /api/logs
2026-05-01 12:35:20,775 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 75 to /api/logs
2026-05-01 12:35:20,781 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 76 to /api/logs
2026-05-01 12:35:20,787 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 77 to /api/logs
2026-05-01 12:35:20,793 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 78 to /api/logs
2026-05-01 12:35:20,799 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 79 to /api/logs
2026-05-01 12:35:20,804 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 80 to /api/logs
2026-05-01 12:35:20,810 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 81 to /api/logs
2026-05-01 12:35:20,816 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 82 to /api/logs
2026-05-01 12:35:20,822 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 83 to /api/logs
2026-05-01 12:35:20,827 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 84 to /api/logs
2026-05-01 12:35:20,833 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 85 to /api/logs
2026-05-01 12:35:20,839 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 86 to /api/logs
2026-05-01 12:35:20,845 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 87 to /api/logs
2026-05-01 12:35:20,851 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 88 to /api/logs
2026-05-01 12:35:20,856 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 89 to /api/logs
2026-05-01 12:35:20,863 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 90 to /api/logs
2026-05-01 12:35:20,868 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 91 to /api/logs
2026-05-01 12:35:20,874 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 92 to /api/logs
2026-05-01 12:35:20,880 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 93 to /api/logs
2026-05-01 12:35:20,886 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 94 to /api/logs
2026-05-01 12:35:20,892 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 95 to /api/logs
2026-05-01 12:35:20,898 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 96 to /api/logs
2026-05-01 12:35:20,903 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 97 to /api/logs
2026-05-01 12:35:20,909 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 98 to /api/logs
2026-05-01 12:35:20,915 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 99 to /api/logs
2026-05-01 12:35:20,920 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 100 to /api/logs
2026-05-01 12:35:20,926 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 101 to /api/logs
2026-05-01 12:35:20,932 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 102 to /api/logs
2026-05-01 12:35:20,938 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 103 to /api/logs
2026-05-01 12:35:20,943 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 104 to /api/logs
2026-05-01 12:35:20,949 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 105 to /api/logs
2026-05-01 12:35:20,955 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 106 to /api/logs
2026-05-01 12:35:20,961 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 107 to /api/logs
2026-05-01 12:35:20,966 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 108 to /api/logs
2026-05-01 12:35:20,972 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 109 to /api/logs
2026-05-01 12:35:20,977 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 110 to /api/logs
2026-05-01 12:35:20,984 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 111 to /api/logs
2026-05-01 12:35:20,989 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 112 to /api/logs
2026-05-01 12:35:20,995 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 113 to /api/logs
2026-05-01 12:35:21,000 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 114 to /api/logs
2026-05-01 12:35:21,006 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 115 to /api/logs
2026-05-01 12:35:21,012 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 116 to /api/logs
2026-05-01 12:35:21,017 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 117 to /api/logs
2026-05-01 12:35:21,023 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 118 to /api/logs
2026-05-01 12:35:21,029 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 119 to /api/logs
2026-05-01 12:35:21,035 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 120 to /api/logs
2026-05-01 12:35:21,041 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 121 to /api/logs
2026-05-01 12:35:21,046 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 122 to /api/logs
2026-05-01 12:35:21,052 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 123 to /api/logs
2026-05-01 12:35:21,058 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 124 to /api/logs
2026-05-01 12:35:21,063 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 125 to /api/logs
2026-05-01 12:35:21,069 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 126 to /api/logs
2026-05-01 12:35:21,075 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 127 to /api/logs
2026-05-01 12:35:21,081 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 128 to /api/logs
2026-05-01 12:35:21,087 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 129 to /api/logs
2026-05-01 12:35:21,093 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 130 to /api/logs
2026-05-01 12:35:21,099 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 131 to /api/logs
2026-05-01 12:35:21,105 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 132 to /api/logs
2026-05-01 12:35:21,110 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 133 to /api/logs
2026-05-01 12:35:21,116 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 134 to /api/logs
2026-05-01 12:35:21,122 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 135 to /api/logs
2026-05-01 12:35:21,128 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 136 to /api/logs
2026-05-01 12:35:21,134 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 137 to /api/logs
2026-05-01 12:35:21,139 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 138 to /api/logs
2026-05-01 12:35:21,145 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 139 to /api/logs
2026-05-01 12:35:21,150 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 140 to /api/logs
2026-05-01 12:35:21,156 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 141 to /api/logs
2026-05-01 12:35:21,162 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 142 to /api/logs
2026-05-01 12:35:21,168 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 143 to /api/logs
2026-05-01 12:35:21,174 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 144 to /api/logs
2026-05-01 12:35:21,180 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 145 to /api/logs
2026-05-01 12:35:21,185 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 146 to /api/logs
2026-05-01 12:35:21,191 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 147 to /api/logs
2026-05-01 12:35:21,196 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 148 to /api/logs
2026-05-01 12:35:21,202 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 149 to /api/logs
2026-05-01 12:35:21,208 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 150 to /api/logs
2026-05-01 12:35:21,214 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 151 to /api/logs
2026-05-01 12:35:21,219 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 152 to /api/logs
2026-05-01 12:35:21,225 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 153 to /api/logs
2026-05-01 12:35:21,231 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 154 to /api/logs
2026-05-01 12:35:21,236 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 155 to /api/logs
2026-05-01 12:35:21,242 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 156 to /api/logs
2026-05-01 12:35:21,248 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 157 to /api/logs
2026-05-01 12:35:21,254 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 158 to /api/logs
2026-05-01 12:35:21,259 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 159 to /api/logs
2026-05-01 12:35:21,265 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 160 to /api/logs
2026-05-01 12:35:21,271 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 161 to /api/logs
2026-05-01 12:35:21,276 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 162 to /api/logs
2026-05-01 12:35:21,282 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 163 to /api/logs
2026-05-01 12:35:21,288 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 164 to /api/logs
2026-05-01 12:35:21,294 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 165 to /api/logs
2026-05-01 12:35:21,300 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 166 to /api/logs
2026-05-01 12:35:21,306 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 167 to /api/logs
2026-05-01 12:35:21,312 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 168 to /api/logs
2026-05-01 12:35:21,317 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 169 to /api/logs
2026-05-01 12:35:21,323 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 170 to /api/logs
2026-05-01 12:35:21,329 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 171 to /api/logs
2026-05-01 12:35:21,335 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 172 to /api/logs
2026-05-01 12:35:21,340 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 173 to /api/logs
2026-05-01 12:35:21,346 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 174 to /api/logs
2026-05-01 12:35:21,352 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 175 to /api/logs
2026-05-01 12:35:21,358 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 176 to /api/logs
2026-05-01 12:35:21,364 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 177 to /api/logs
2026-05-01 12:35:21,370 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 178 to /api/logs
2026-05-01 12:35:21,375 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 179 to /api/logs
2026-05-01 12:35:21,381 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 180 to /api/logs
2026-05-01 12:35:21,387 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 181 to /api/logs
2026-05-01 12:35:21,392 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 182 to /api/logs
2026-05-01 12:35:21,399 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 183 to /api/logs
2026-05-01 12:35:21,405 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 184 to /api/logs
2026-05-01 12:35:21,410 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 185 to /api/logs
2026-05-01 12:35:21,416 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 186 to /api/logs
2026-05-01 12:35:21,421 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 187 to /api/logs
2026-05-01 12:35:21,427 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 188 to /api/logs
2026-05-01 12:35:21,433 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 189 to /api/logs
2026-05-01 12:35:21,439 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 190 to /api/logs
2026-05-01 12:35:21,445 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 191 to /api/logs
2026-05-01 12:35:21,451 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 192 to /api/logs
2026-05-01 12:35:21,456 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 193 to /api/logs
2026-05-01 12:35:21,462 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 194 to /api/logs
2026-05-01 12:35:21,468 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 195 to /api/logs
2026-05-01 12:35:21,474 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 196 to /api/logs
2026-05-01 12:35:21,480 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 197 to /api/logs
2026-05-01 12:35:21,486 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 198 to /api/logs
2026-05-01 12:35:21,491 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 199 to /api/logs
2026-05-01 12:35:21,497 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 200 to /api/logs
2026-05-01 12:35:22,442 | Agent: ADV-ATTACKER-01 | Status: UNAUTHORIZED | Quantum Shor's Algorithm broke RSA — JWT tokens exposed
2026-05-01 12:35:22,443 | Agent: ADV-ATTACKER-01 | Status: UNAUTHORIZED | JWT token stolen from AGENT-DR01 via quantum decryption
2026-05-01 12:35:22,644 | Agent: ADV-ATTACKER-01 | Status: UNAUTHORIZED | JWT token stolen from AGENT-AC01 via quantum decryption
2026-05-01 12:35:22,845 | Agent: ADV-ATTACKER-01 | Status: UNAUTHORIZED | JWT token stolen from AGENT-FA01 via quantum decryption
2026-05-01 12:35:23,148 | Agent: ADV-ATTACKER-01 | Status: UNAUTHORIZED | Using stolen token — accessing AGENT-DR01 resources
2026-05-01 12:35:23,249 | Agent: ADV-ATTACKER-01 | Status: UNAUTHORIZED | Using stolen token — accessing AGENT-AC01 resources
2026-05-01 12:35:23,349 | Agent: ADV-ATTACKER-01 | Status: UNAUTHORIZED | Using stolen token — accessing AGENT-FA01 resources
2026-05-01 12:35:23,452 | Agent: ZD-ATTACKER-01 | Status: UNAUTHORIZED | Zero-day found: Agent Auth Module — Buffer Overflow
2026-05-01 12:35:23,653 | Agent: ZD-ATTACKER-01 | Status: UNAUTHORIZED | Zero-day found: API Communication Layer — SQL Injection
2026-05-01 12:35:23,854 | Agent: ZD-ATTACKER-01 | Status: UNAUTHORIZED | Zero-day found: Token Validation System — Race Condition
2026-05-01 12:35:24,957 | Agent: ZD-ATTACKER-01 | Status: UNAUTHORIZED | Zero-day exploit crafted for agent authentication module
2026-05-01 12:35:25,083 | Agent: ZD-ATTACKER-01 | Status: UNAUTHORIZED | Zero-day executed — authentication bypass successful
2026-05-01 12:35:25,597 | Agent: SC-ATTACKER-01 | Status: UNAUTHORIZED | Supply chain: AGENT-DR01 successfully compromised
2026-05-01 12:35:25,598 | Agent: AGENT-DR01 | Status: UNAUTHORIZED | SUPPLY CHAIN ATTACK: Compromised agent attacking AGENT-AC01
2026-05-01 12:35:25,899 | Agent: AGENT-DR01 | Status: UNAUTHORIZED | SUPPLY CHAIN ATTACK: Compromised agent attacking AGENT-FA01
2026-05-01 12:35:26,306 | Agent: AGENT-DR01 | Status: UNAUTHORIZED | Supply chain exfiltration: 180MB stolen through trusted channel
2026-05-01 12:35:26,431 | Agent: AGENT-FA01 | Status: UNAUTHORIZED | Insider threat round 1: 3MB slowly exfiltrated
2026-05-01 12:35:26,843 | Agent: AGENT-FA01 | Status: UNAUTHORIZED | Insider threat round 2: 6MB slowly exfiltrated
2026-05-01 12:35:27,278 | Agent: AGENT-FA01 | Status: UNAUTHORIZED | Insider threat round 3: 9MB slowly exfiltrated
2026-05-01 12:35:27,682 | Agent: AGENT-FA01 | Status: UNAUTHORIZED | Insider threat round 4: 12MB slowly exfiltrated
2026-05-01 12:35:30,696 | Agent: QUANTUM-ATTACKER-01 | Status: UNAUTHORIZED | AES-128 security analysis: Quantum reduces security to 64-bit equivalent
2026-05-01 12:35:30,999 | Agent: QUANTUM-ATTACKER-01 | Status: UNAUTHORIZED | Quantum attack intercepted AGENT-DR01 communication
2026-05-01 12:35:31,301 | Agent: QUANTUM-ATTACKER-01 | Status: UNAUTHORIZED | Quantum attack intercepted AGENT-AC01 communication
2026-05-01 12:35:31,604 | Agent: QUANTUM-ATTACKER-01 | Status: UNAUTHORIZED | Quantum attack intercepted AGENT-FA01 communication
2026-05-01 12:44:24,355 | Agent: AGENT-DR01 | Status: SUCCESS | Data fetched from backend: {'status': 'success', 'agent': 'AGENT-DR01', 'data': 'Agent data fetched successfully'}
2026-05-01 12:44:29,970 | Agent: AGENT-AC01 | Status: SUCCESS | API call to /agent/task - Response: {'status': 'success', 'agent': 'AGENT-AC01', 'task': 'Task assigned successfully'}
2026-05-01 12:44:35,664 | Agent: AGENT-FA01 | Status: SUCCESS | File access request for user_data.csv - Backend response: {'status': 'success', 'agent': 'AGENT-FA01', 'task': 'Task assigned successfully'}
2026-05-01 12:44:36,665 | Agent: AGENT-HACK01 | Status: UNAUTHORIZED | Attempted to read data - ACCESS DENIED
2026-05-01 12:44:37,166 | Agent: AGENT-HACK02 | Status: UNAUTHORIZED | Attempted API call to /agent/task - BLOCKED
2026-05-01 12:44:42,440 | Agent: AGENT-DR01 | Status: SUCCESS | Data fetched from backend: {'status': 'success', 'agent': 'AGENT-DR01', 'data': 'Agent data fetched successfully'}
2026-05-01 12:44:42,442 | Agent: AGENT-HACK01 | Status: UNAUTHORIZED | Attempted to read data - ACCESS DENIED
2026-05-01 12:44:47,052 | Agent: AGENT-AC01 | Status: SUCCESS | API call to /agent/data - Response: {'status': 'success', 'agent': 'AGENT-AC01', 'data': 'Agent data fetched successfully'}
2026-05-01 12:44:47,053 | Agent: AGENT-HACK02 | Status: UNAUTHORIZED | Attempted API call to /agent/data - BLOCKED
2026-05-01 12:44:47,998 | NumExpr defaulting to 8 threads.
2026-05-01 12:44:52,480 | Agent: ATTACKER-BF01 | Status: UNAUTHORIZED | Brute force attempt 1/10 on AGENT-DR01 with 'password'
2026-05-01 12:44:52,581 | Agent: ATTACKER-BF01 | Status: UNAUTHORIZED | Brute force attempt 2/10 on AGENT-DR01 with '123456'
2026-05-01 12:44:52,682 | Agent: ATTACKER-BF01 | Status: UNAUTHORIZED | Brute force attempt 3/10 on AGENT-DR01 with 'admin'
2026-05-01 12:44:52,783 | Agent: ATTACKER-BF01 | Status: UNAUTHORIZED | Brute force attempt 4/10 on AGENT-DR01 with 'secret'
2026-05-01 12:44:52,884 | Agent: ATTACKER-BF01 | Status: UNAUTHORIZED | Brute force attempt 5/10 on AGENT-DR01 with 'qwerty'
2026-05-01 12:44:52,984 | Agent: ATTACKER-BF01 | Status: UNAUTHORIZED | Brute force attempt 6/10 on AGENT-DR01 with 'letmein'
2026-05-01 12:44:53,085 | Agent: ATTACKER-BF01 | Status: UNAUTHORIZED | Brute force attempt 7/10 on AGENT-DR01 with 'monkey'
2026-05-01 12:44:53,186 | Agent: ATTACKER-BF01 | Status: UNAUTHORIZED | Brute force attempt 8/10 on AGENT-DR01 with 'dragon'
2026-05-01 12:44:53,287 | Agent: ATTACKER-BF01 | Status: UNAUTHORIZED | Brute force attempt 9/10 on AGENT-DR01 with 'master'
2026-05-01 12:44:53,388 | Agent: ATTACKER-BF01 | Status: UNAUTHORIZED | Brute force attempt 10/10 on AGENT-DR01 with 'abc123'
2026-05-01 12:44:53,639 | Agent: ATTACKER-DE01 | Status: UNAUTHORIZED | Exfiltrating data from user_database — 150MB stolen
2026-05-01 12:44:53,740 | Agent: ATTACKER-DE01 | Status: UNAUTHORIZED | Exfiltrating data from financial_records — 200MB stolen
2026-05-01 12:44:53,841 | Agent: ATTACKER-DE01 | Status: UNAUTHORIZED | Exfiltrating data from secret_keys — 100MB stolen
2026-05-01 12:44:53,942 | Agent: ATTACKER-DE01 | Status: UNAUTHORIZED | Exfiltrating data from admin_data — 180MB stolen
2026-05-01 12:44:54,167 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 1 to /api/users
2026-05-01 12:44:54,172 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 2 to /api/users
2026-05-01 12:44:54,178 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 3 to /api/users
2026-05-01 12:44:54,184 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 4 to /api/users
